9/21/2010,1905.74
9/22/2010,1896.77
9/23/2010,1880.97
9/24/2010,1920.84
9/27/2010,1909.98
9/28/2010,1919.59
9/29/2010,1914.84
9/30/2010,1908.95
10/1/2010,1917.42
10/4/2010,1902.15
10/5/2010,1941.82
10/6/2010,1941.5
10/7/2010,1938.31
10/8/2010,1950.18
10/11/2010,1950.47
10/12/2010,1957.92
10/13/2010,1972.08
10/14/2010,1964.9
10/15/2010,1968.87
10/18/2010,1983.17
10/19/2010,1951.67
10/20/2010,1972.51
10/21/2010,1976.12
10/22/2010,1980.83
10/25/2010,1985.11
10/26/2010,1985.13
10/27/2010,1980.05
10/28/2010,1982.45
10/29/2010,1981.59
11/1/2010,1983.47
11/2/2010,1998.86
11/3/2010,2006.58
11/4/2010,2045.62
11/5/2010,2053.77
11/8/2010,2049.69
11/9/2010,2033.85
11/10/2010,2043.16
11/11/2010,2034.48
11/12/2010,2010.57
11/15/2010,2008.25
11/16/2010,1976.26
11/17/2010,1977
11/18/2010,2007.38
11/19/2010,2012.59
11/22/2010,2009.52
11/23/2010,1980.89
11/24/2010,2010.56
11/26/2010,1996.03
11/29/2010,1993.83
11/30/2010,1981.84
12/1/2010,2024.97
12/2/2010,2050.96
12/3/2010,2056.4
12/6/2010,2053.8
12/7/2010,2054.89
12/8/2010,2063.03
12/9/2010,2071.12
12/10/2010,2083.57
12/13/2010,2084
12/14/2010,2085.93
12/15/2010,2075.29
12/16/2010,2088.19
12/17/2010,2089.95
12/20/2010,2095.32
12/21/2010,2108.26
12/22/2010,2115.69
12/23/2010,2112.37
12/27/2010,2113.67
12/28/2010,2115.32
12/29/2010,2117.83
12/30/2010,2114.7
12/31/2010,2114.29
1/3/2011,2138.3
1/4/2011,2135.53
1/5/2011,2146.5
1/6/2011,2142.76
1/7/2011,2138.81
1/10/2011,2135.86
1/11/2011,2143.82
1/12/2011,2163.36
1/13/2011,2159.66
1/14/2011,2175.68
1/18/2011,2178.72
1/19/2011,2156.97
1/20/2011,2154.18
1/21/2011,2159.43
1/24/2011,2172.03
1/25/2011,2172.67
1/26/2011,2181.92
1/27/2011,2186.93
1/28/2011,2147.95
1/31/2011,2164.4
2/1/2011,2200.54
2/2/2011,2194.94
2/3/2011,2200.42
2/4/2011,2206.8
2/7/2011,2220.6
2/8/2011,2230.59
2/9/2011,2224.64
2/10/2011,2226.51
2/11/2011,2239.08
2/14/2011,2244.89
2/15/2011,2237.9
2/16/2011,2252.3
2/17/2011,2259.42
2/18/2011,2263.79
2/22/2011,2217.35
2/23/2011,2203.89
2/24/2011,2202.23
2/25/2011,2226.05
2/28/2011,2238.55
3/1/2011,2203.32
3/2/2011,2207.24
3/3/2011,2245.33
3/4/2011,2228.78
3/7/2011,2210.26
3/8/2011,2230.4
3/9/2011,2227.7
3/10/2011,2185.65
3/11/2011,2201.81
3/14/2011,2188.56
3/15/2011,2164.06
3/16/2011,2121.94
3/17/2011,2150.43
3/18/2011,2159.69
3/21/2011,2192.09
3/22/2011,2184.57
3/23/2011,2190.96
3/24/2011,2211.42
3/25/2011,2218.42
3/28/2011,2212.32
3/29/2011,2228.41
3/30/2011,2243.55
3/31/2011,2239.44
4/1/2011,2250.58
4/4/2011,2251.64
4/5/2011,2251.26
4/6/2011,2257.11
4/7/2011,2253.76
4/8/2011,2244.74
4/11/2011,2238.51
4/12/2011,2221.12
4/13/2011,2221.77
4/14/2011,2221.99
4/15/2011,2230.7
4/18/2011,2206.15
4/19/2011,2218.86
4/20/2011,2248.9
4/21/2011,2260.84
4/25/2011,2257.24
4/26/2011,2277.51
4/27/2011,2292.13
4/28/2011,2300.46
4/29/2011,2305.76
5/2/2011,2301.72
5/3/2011,2293.95
5/4/2011,2278.63
5/5/2011,2258.08
5/6/2011,2266.97
5/9/2011,2277.3
5/10/2011,2295.72
5/11/2011,2271.47
5/12/2011,2282.84
5/13/2011,2264.52
5/16/2011,2250.61
5/17/2011,2250.35
5/18/2011,2270.57
5/19/2011,2275.71
5/20/2011,2258.21
5/23/2011,2231.31
5/24/2011,2229.49
5/25/2011,2236.75
5/26/2011,2246.13
5/27/2011,2255.74
5/31/2011,2279.66
6/1/2011,2227.96
6/2/2011,2225.36
6/3/2011,2203.81
6/6/2011,2180.14
6/7/2011,2178.15
6/8/2011,2169.5
6/9/2011,2185.52
6/10/2011,2155
6/13/2011,2157.15
6/14/2011,2184.48
6/15/2011,2146.45
6/16/2011,2150.58
6/17/2011,2157.14
6/20/2011,2168.8
6/21/2011,2198.15
6/22/2011,2184.03
6/23/2011,2177.85
6/24/2011,2152.31
6/27/2011,2172.08
6/28/2011,2200.68
6/29/2011,2219.2
6/30/2011,2241.66
7/1/2011,2274.26
7/5/2011,2271.29
7/6/2011,2274.42
7/7/2011,2298.31
7/8/2011,2282.32
7/11/2011,2241.07
7/12/2011,2231.15
7/13/2011,2238.29
7/14/2011,2223.29
7/15/2011,2235.65
7/18/2011,2217.55
7/19/2011,2253.71
7/20/2011,2252.52
7/21/2011,2283.23
7/22/2011,2285.34
7/25/2011,2272.47
7/26/2011,2263.15
7/27/2011,2217.29
7/28/2011,2210.33
7/29/2011,2196.08
8/1/2011,2187
8/2/2011,2131.1
8/3/2011,2142.56
